caller.owner,caller.action,caller.called_function,caller.block_id,caller.instruction_info.is_dom,caller.instruction_info.near_break,caller.instruction_info.same_inst_before,caller.instruction_info.same_inst_after,callee.name,callee.info.bb_count,callee.info.funccalls,callee.info.ir_count,callee.info.is_start,callee.info.syscalls,is_inlined,caller.loop_info.loop_nested,caller.loop_info.loop_size_bb,caller.loop_info.loop_size_ir
ecache_delete,fcall,_transplant,6026,True,-1,0,0,_transplant,8,0,25,False,0,0,,,
ecache_delete,fcall,_transplant,6069,True,-1,1,0,_transplant,8,0,25,False,0,0,,,
ecache_delete,fcall,_transplant,6114,True,-1,2,0,_transplant,8,0,25,False,0,0,,,
ecache_delete,fcall,_transplant,6155,False,-1,2,0,_transplant,8,0,25,False,0,0,,,
ecache_delete,fcall,free_s,6209,False,-1,2,0,free_s,6,0,31,False,0,0,,,
ecache_delete,fcall,_fix_delete,6355,True,-1,2,0,_fix_delete,112,6,426,False,0,0,,,
ecache_free,fcall,ecache_free,6358,True,-1,0,2,ecache_free,3,3,12,False,0,0,,,
ecache_free,fcall,ecache_free,6361,True,-1,1,1,ecache_free,3,3,12,False,0,0,,,
ecache_free,fcall,free_s,6370,True,-1,2,0,free_s,6,0,31,False,0,0,,,
_validate_entry,fcall,murmur3_x86_32,6382,False,-1,0,0,murmur3_x86_32,10,4,64,False,0,0,,,
_read_encoded_cluster,fcall,errors_register_error,6400,True,-1,0,0,errors_register_error,5,3,22,False,0,0,,,
_read_encoded_cluster,fcall,unpack_memory,6408,True,-1,0,0,unpack_memory,3,1,14,False,0,0,,,
entry_iterate,fcall,pack_memory,6444,True,6,0,0,pack_memory,3,1,13,False,0,0,,,
entry_iterate,fcall,errors_register_error,6484,True,1,0,0,errors_register_error,5,3,22,False,0,0,,,
_index_handler,fcall,murmur3_x86_32,6540,True,-1,0,0,murmur3_x86_32,10,4,64,False,0,0,,,
_index_handler,fcall,ecache_insert,6575,True,-1,0,0,ecache_insert,32,3,112,False,0,0,,,
entry_index,fcall,entry_iterate,6592,False,-1,0,0,entry_iterate,16,3,72,False,0,0,,,
_search_handler,fcall,str_strncmp,6615,False,-1,0,0,str_strncmp,5,0,23,False,0,0,,,
_search_handler,fcall,str_memcpy,6632,False,-1,1,0,str_memcpy,7,0,37,False,0,0,,,
entry_search,fcall,murmur3_x86_32,6645,True,-1,0,0,murmur3_x86_32,10,4,64,False,0,0,,,
entry_search,fcall,ecache_find,6661,True,-1,0,0,ecache_find,9,0,28,False,0,0,,,
entry_search,fcall,create_entry,6673,False,-1,0,0,create_entry,3,2,19,False,0,0,,,
entry_search,fcall,murmur3_x86_32,6690,False,-1,0,0,murmur3_x86_32,10,4,64,False,0,0,,,
entry_search,fcall,entry_iterate,6714,False,-1,0,0,entry_iterate,16,3,72,False,0,0,,,
_edit_handler,fcall,str_strncmp,6739,False,-1,0,0,str_strncmp,5,0,23,False,0,0,,,
_edit_handler,fcall,journal_add_operation,6762,True,-1,1,0,journal_add_operation,13,5,61,False,0,0,,,
_edit_handler,fcall,murmur3_x86_32,6783,True,-1,1,0,murmur3_x86_32,10,4,64,False,0,0,,,
_edit_handler,fcall,ecache_delete,6824,True,-1,1,0,ecache_delete,32,8,125,False,0,0,,,
_edit_handler,fcall,murmur3_x86_32,6843,True,-1,1,0,murmur3_x86_32,10,4,64,False,0,0,,,
_edit_handler,fcall,ecache_insert,6884,True,-1,1,0,ecache_insert,32,3,112,False,0,0,,,
_edit_handler,fcall,str_memcpy,6900,True,-1,1,0,str_memcpy,7,0,37,False,0,0,,,
entry_edit,fcall,murmur3_x86_32,6911,False,-1,0,0,murmur3_x86_32,10,4,64,False,0,0,,,
entry_edit,fcall,entry_iterate,6928,False,-1,0,1,entry_iterate,16,3,72,False,0,0,,,
entry_edit,fcall,journal_solve_operation,6932,False,-1,1,0,journal_solve_operation,3,1,14,False,0,0,,,
entry_add,fcall,journal_add_operation,7022,True,46,3,0,journal_add_operation,13,5,61,False,0,0,,,
entry_add,fcall,murmur3_x86_32,7062,True,46,0,0,murmur3_x86_32,10,4,64,False,0,0,,,
entry_add,fcall,str_memcpy,7102,True,46,3,0,str_memcpy,7,0,37,False,0,0,,,
entry_add,fcall,murmur3_x86_32,7146,True,30,0,0,murmur3_x86_32,10,4,64,False,0,0,,,
entry_add,fcall,ecache_insert,7211,True,30,3,0,ecache_insert,32,3,112,False,0,0,,,
entry_add,fcall,pack_memory,7243,True,30,3,0,pack_memory,3,1,13,False,0,0,,,
entry_add,fcall,errors_register_error,7309,True,18,3,0,errors_register_error,5,3,22,False,0,0,,,
entry_add,fcall,journal_solve_operation,7341,True,18,3,0,journal_solve_operation,3,1,14,False,0,0,,,
entry_add,fcall,read_fat,7389,False,5,3,0,read_fat,18,4,67,False,0,0,,,
entry_add,fcall,errors_register_error,7425,True,1,3,0,errors_register_error,5,3,22,False,0,0,,,
entry_add,fcall,alloc_cluster,7471,False,4,0,0,alloc_cluster,14,9,64,False,0,0,,,
entry_add,fcall,errors_register_error,7506,True,1,3,0,errors_register_error,5,3,22,False,0,0,,,
entry_add,fcall,errors_register_error,7542,True,1,3,0,errors_register_error,5,3,22,False,0,0,,,
entry_add,fcall,errors_register_error,7617,True,1,3,0,errors_register_error,5,3,22,False,0,0,,,
_entry_erase_rec,fcall,dealloc_chain,7626,False,-1,0,0,dealloc_chain,5,2,26,False,0,0,,,
_entry_erase_rec,fcall,read_fat,7699,True,1,0,0,read_fat,18,4,67,False,0,0,,,
_entry_erase_rec,fcall,_validate_entry,7731,False,19,0,0,_validate_entry,4,1,16,False,0,0,,,
_entry_erase_rec,fcall,_entry_erase_rec,7755,False,17,0,0,_entry_erase_rec,22,6,91,False,0,0,,,
_entry_erase_rec,fcall,errors_register_error,7783,True,12,0,0,errors_register_error,5,3,22,False,0,0,,,
_entry_erase_rec,fcall,errors_register_error,7840,True,13,0,0,errors_register_error,5,3,22,False,0,0,,,
_remove_handler,fcall,str_strncmp,7864,False,-1,0,0,str_strncmp,5,0,23,False,0,0,,,
_remove_handler,fcall,murmur3_x86_32,7886,True,-1,1,0,murmur3_x86_32,10,4,64,False,0,0,,,
_remove_handler,fcall,ecache_delete,7927,True,-1,1,1,ecache_delete,32,8,125,False,0,0,,,
_remove_handler,fcall,journal_add_operation,7949,True,-1,2,0,journal_add_operation,13,5,61,False,0,0,,,
_remove_handler,fcall,_entry_erase_rec,7981,False,-1,0,0,_entry_erase_rec,22,6,91,False,0,0,,,
_remove_handler,fcall,errors_register_error,7996,True,-1,1,0,errors_register_error,5,3,22,False,0,0,,,
entry_remove,fcall,entry_iterate,8013,False,-1,0,1,entry_iterate,16,3,72,False,0,0,,,
entry_remove,fcall,journal_solve_operation,8017,False,-1,1,0,journal_solve_operation,3,1,14,False,0,0,,,
create_entry,fcall,str_memcpy,8027,True,-1,0,0,str_memcpy,7,0,37,False,0,0,,,
create_entry,fcall,murmur3_x86_32,8040,True,-1,0,0,murmur3_x86_32,10,4,64,False,0,0,,,
__write_error__,fcall,pack_memory,8044,False,-1,0,0,pack_memory,3,1,13,False,0,0,,,
_write_error,fcall,__write_error__,8066,False,-1,0,0,__write_error__,3,1,16,False,0,0,0,2,9
__read_error__,fcall,unpack_memory,8088,True,-1,0,0,unpack_memory,3,1,14,False,0,0,,,
_read_error,fcall,_write_error,8124,True,-1,0,0,_write_error,3,1,13,False,0,0,,,
_dump_info,fcall,_write_error,8129,False,-1,0,0,_write_error,3,1,13,False,0,0,,,
_load_info,fcall,_read_error,8147,False,-1,0,0,_read_error,15,1,58,False,0,0,,,
errors_setup,fcall,_load_info,8160,False,-1,0,0,_load_info,7,1,28,False,0,0,,,
errors_register_error,fcall,_dump_info,8176,True,-1,0,0,_dump_info,3,1,13,False,0,0,,,
errors_last_error,fcall,_dump_info,8204,True,-1,0,0,_dump_info,3,1,13,False,0,0,,,
fat_cache_init,fcall,malloc_s,8208,False,-1,0,0,malloc_s,3,1,10,False,0,0,,,
fat_cache_init,fcall,errors_register_error,8221,True,-1,0,0,errors_register_error,5,3,22,False,0,0,,,
fat_cache_hload,fcall,read_fat,8247,False,-1,1,0,read_fat,18,4,67,False,0,0,1,3,15
fat_cache_hload,fcall,fatmap_set,8261,True,-1,1,0,fatmap_set,3,0,17,False,0,0,0,4,18
fat_cache_hload,fcall,fatmap_unset,8274,True,-1,1,0,fatmap_unset,3,0,14,False,0,0,1,3,15
fat_cache_unload,fcall,free_s,8283,False,-1,0,0,free_s,6,0,31,False,0,0,,,
__write_fat__,fcall,pack_memory,8288,False,-1,0,0,pack_memory,3,1,13,False,0,0,,,
__write_fat__,fcall,errors_register_error,8313,True,-1,0,0,errors_register_error,5,3,22,False,0,0,,,
write_fat,fcall,fatmap_set,8322,True,-1,0,0,fatmap_set,3,0,17,False,0,0,,,
write_fat,fcall,fatmap_unset,8336,True,-1,1,0,fatmap_unset,3,0,14,False,0,0,,,
write_fat,fcall,__write_fat__,8351,False,-1,2,0,__write_fat__,3,2,28,False,0,0,0,2,9
__read_fat__,fcall,errors_register_error,8375,True,-1,0,0,errors_register_error,5,3,22,False,0,0,,,
__read_fat__,fcall,unpack_memory,8381,True,-1,0,0,unpack_memory,3,1,14,False,0,0,,,
read_fat,fcall,__read_fat__,8391,False,-1,0,0,__read_fat__,3,2,30,False,0,0,,,
read_fat,fcall,fatmap_set,8420,True,-1,0,0,fatmap_set,3,0,17,False,0,0,,,
read_fat,fcall,fatmap_unset,8442,True,-1,1,0,fatmap_unset,3,0,14,False,0,0,,,
read_fat,fcall,write_fat,8472,True,-1,1,0,write_fat,10,3,35,False,0,0,,,
fatmap_init,fcall,malloc_s,8476,False,-1,0,0,malloc_s,3,1,10,False,0,0,,,
fatmap_init,fcall,errors_register_error,8486,True,-1,0,0,errors_register_error,5,3,22,False,0,0,,,
fatmap_init,fcall,str_memset,8496,True,-1,0,0,str_memset,7,0,41,False,0,0,,,
fatmap_unload,fcall,free_s,8504,False,-1,0,0,free_s,6,0,31,False,0,0,,,
__write_journal__,fcall,pack_memory,8508,False,-1,0,0,pack_memory,3,1,13,False,0,0,,,
__write_journal__,fcall,errors_register_error,8533,True,-1,0,0,errors_register_error,5,3,22,False,0,0,,,
_write_journal,fcall,__write_journal__,8538,False,-1,0,0,__write_journal__,3,2,16,False,0,0,0,2,9
__read_journal__,fcall,errors_register_error,8562,True,-1,0,0,errors_register_error,5,3,22,False,0,0,,,
__read_journal__,fcall,unpack_memory,8568,True,-1,0,0,unpack_memory,3,1,14,False,0,0,,,
_read_journal,fcall,__read_journal__,8574,False,-1,0,0,__read_journal__,3,2,16,False,0,0,,,
_read_journal,fcall,__read_journal__,8598,True,-1,0,0,__read_journal__,3,2,16,False,0,0,,,
_read_journal,fcall,_write_journal,8616,True,-1,0,0,_write_journal,3,1,13,False,0,0,,,
_squeeze_entry,fcall,str_memcpy,8624,False,-1,0,0,str_memcpy,7,0,37,False,0,0,,,
_unsqueeze_entry,fcall,str_memcpy,8632,False,-1,0,0,str_memcpy,7,0,37,False,0,0,,,
_unsqueeze_entry,fcall,murmur3_x86_32,8643,False,-1,0,0,murmur3_x86_32,10,4,64,False,0,0,,,
_unsqueeze_entry,fcall,murmur3_x86_32,8654,False,-1,0,0,murmur3_x86_32,10,4,64,False,0,0,,,
restore_from_journal,fcall,_read_journal,8672,False,14,0,0,_read_journal,13,3,54,False,0,0,0,11,61
restore_from_journal,fcall,_unsqueeze_entry,8691,True,8,0,0,_unsqueeze_entry,1,3,15,False,0,0,0,11,61
restore_from_journal,fcall,writeoff_cluster,8709,False,1,0,0,writeoff_cluster,1,1,8,False,0,0,0,11,61
restore_from_journal,fcall,pack_memory,8732,False,5,0,0,pack_memory,3,1,13,False,0,0,0,11,61
restore_from_journal,fcall,writeoff_cluster,8749,False,1,0,0,writeoff_cluster,1,1,8,False,0,0,0,11,61
restore_from_journal,fcall,_write_journal,8771,True,25,0,0,_write_journal,3,1,13,False,0,0,0,11,61
journal_add_operation,fcall,THR_require_write,8788,False,18,0,0,THR_require_write,10,1,45,False,0,0,,,
journal_add_operation,fcall,_read_journal,8815,True,15,1,0,_read_journal,13,3,54,False,0,0,,,
journal_add_operation,fcall,THR_release_write,8840,True,15,1,0,THR_release_write,12,1,45,False,0,0,,,
journal_add_operation,fcall,_squeeze_entry,8860,True,-1,1,0,_squeeze_entry,1,1,9,False,0,0,,,
journal_add_operation,fcall,_write_journal,8876,True,-1,1,0,_write_journal,3,1,13,False,0,0,,,
journal_solve_operation,fcall,_write_journal,8882,True,-1,0,0,_write_journal,3,1,13,False,0,0,,,
fatname_to_name,fcall,str_strncpy,8894,True,24,0,0,str_strncpy,7,0,29,False,0,0,,,
fatname_to_name,fcall,str_strncpy,8919,True,24,0,0,str_strncpy,7,0,29,False,0,0,,,
name_to_fatname,fcall,str_strncpy,8944,True,-1,0,0,str_strncpy,7,0,29,False,0,0,,,
name_to_fatname,fcall,str_strncpy,8973,True,-1,0,0,str_strncpy,7,0,29,False,0,0,,,
name_to_fatname,fcall,str_uppercase,9015,False,-1,0,0,str_uppercase,6,1,21,False,0,0,,,
path_to_fatnames,fcall,str_strcpy,9022,False,-1,0,0,str_strcpy,6,1,23,False,0,0,,,
path_to_fatnames,fcall,str_strlen,9031,True,-1,0,0,str_strlen,4,0,16,False,0,0,0,2,9
path_to_fatnames,fcall,name_to_fatname,9058,False,-1,0,1,name_to_fatname,21,3,89,False,0,0,,,
path_to_fatnames,fcall,str_uppercase,9068,False,-1,1,0,str_uppercase,6,1,21,False,0,0,,,
path_to_83,fcall,str_strlen,9073,False,-1,0,0,str_strlen,4,0,16,False,0,0,,,
path_to_83,fcall,name_to_fatname,9105,True,-1,0,0,name_to_fatname,21,3,89,False,0,0,,,
path_to_83,fcall,str_memcpy,9118,True,-1,0,1,str_memcpy,7,0,37,False,0,0,,,
path_to_83,fcall,str_uppercase,9130,True,-1,1,0,str_uppercase,6,1,21,False,0,0,,,
extract_name,fcall,str_strlen,9136,True,-1,0,0,str_strlen,4,0,16,False,0,0,0,2,9
extract_name,fcall,str_strcpy,9148,False,-1,0,0,str_strcpy,6,1,23,False,0,0,,,
_get_byte,fcall,_decode_hamming_15_11,9151,False,-1,0,0,_decode_hamming_15_11,2,0,191,False,0,0,,,
log_message,fcall,_write_log,9163,False,-1,1,0,_write_log,9,3,32,False,0,0,,,
__malloc_s,fcall,__coalesce_memory,9177,False,-1,0,0,__coalesce_memory,10,0,41,False,0,0,,,
__malloc_s,fcall,THR_require_write,9202,False,-1,0,0,THR_require_write,10,1,45,False,0,0,,,
__malloc_s,fcall,THR_release_write,9235,True,-1,1,0,THR_release_write,12,1,45,False,0,0,,,
__malloc_s,fcall,THR_release_write,9263,True,-1,1,1,THR_release_write,12,1,45,False,0,0,,,
__malloc_s,fcall,__malloc_s,9277,True,-1,2,0,__malloc_s,14,5,90,False,0,0,,,
malloc_s,fcall,__malloc_s,9292,False,-1,0,0,__malloc_s,14,5,90,False,0,0,,,
str_strcpy,fcall,str_strlen,9300,False,-1,0,0,str_strlen,4,0,16,False,0,0,,,
str_strcat,fcall,str_strcpy,9311,False,-1,0,0,str_strcpy,6,1,23,False,0,0,,,
str_strcat,fcall,str_strlen,9316,False,-1,0,0,str_strlen,4,0,16,False,0,0,,,
str_uppercase,fcall,str_toupper,9325,False,-1,0,0,str_toupper,4,1,13,False,0,0,1,2,10
nifat32_open_test,fcall,NIFAT32_open_content,9377,False,-1,0,0,NIFAT32_open_content,8,7,43,False,0,0,,,
nifate32_read_and_compare_alloc,fcall,NIFAT32_read_content2buffer,9391,False,-1,0,0,NIFAT32_read_content2buffer,11,4,54,False,0,0,,,
nifate32_read_and_compare,fcall,NIFAT32_read_content2buffer,9411,False,-1,0,0,NIFAT32_read_content2buffer,11,4,54,False,0,0,,,
main,fcall,path_to_fatnames,9456,False,-1,0,0,path_to_fatnames,4,4,21,False,0,0,,,
main,fcall,add_time2timer,9479,True,-1,0,1,add_time2timer,1,0,5,False,0,0,,,
main,fcall,_current_time_us,9498,False,-1,0,0,_current_time_us,1,1,8,False,0,0,,,
main,fcall,NIFAT32_open_content,9526,False,-1,0,0,NIFAT32_open_content,8,7,43,False,0,0,,,
main,fcall,_current_time_us,9549,True,-1,0,0,_current_time_us,1,1,8,False,0,0,,,
main,fcall,NIFAT32_close_content,9570,True,-1,1,0,NIFAT32_close_content,1,1,4,False,0,0,,,
main,fcall,add_time2timer,9593,True,-1,0,0,add_time2timer,1,0,5,False,0,0,,,
main,fcall,_current_time_us,9612,True,-1,0,0,_current_time_us,1,1,8,False,0,0,,,
main,fcall,NIFAT32_open_content,9640,True,-1,0,0,NIFAT32_open_content,8,7,43,False,0,0,,,
main,fcall,_current_time_us,9663,True,-1,0,0,_current_time_us,1,1,8,False,0,0,,,
main,fcall,add_time2timer,9684,True,-1,0,0,add_time2timer,1,0,5,False,0,0,,,
main,fcall,_current_time_us,9705,True,-1,0,0,_current_time_us,1,1,8,False,0,0,,,
main,fcall,NIFAT32_write_buffer2content,9742,True,-1,0,0,NIFAT32_write_buffer2content,17,5,90,False,0,0,,,
main,fcall,_current_time_us,9763,True,-1,0,0,_current_time_us,1,1,8,False,0,0,,,
main,fcall,add_time2timer,9786,True,-1,0,0,add_time2timer,1,0,5,False,0,0,,,
main,fcall,_current_time_us,9805,True,-1,0,0,_current_time_us,1,1,8,False,0,0,,,
main,fcall,_current_time_us,9857,True,-1,0,0,_current_time_us,1,1,8,False,0,0,,,
main,fcall,_get_name,9878,True,-1,0,1,_get_name,1,1,5,False,0,0,,,
main,fcall,name_to_fatname,9919,True,-1,1,0,name_to_fatname,21,3,89,False,0,0,,,
main,fcall,add_time2timer,9940,True,-1,0,2,add_time2timer,1,0,5,False,0,0,,,
main,fcall,_current_time_us,9961,True,-1,0,0,_current_time_us,1,1,8,False,0,0,,,
main,fcall,NIFAT32_change_meta,9984,True,-1,0,0,NIFAT32_change_meta,3,3,16,False,0,0,,,
main,fcall,_current_time_us,10005,True,-1,0,0,_current_time_us,1,1,8,False,0,0,,,
main,fcall,_get_name,10026,True,-1,1,1,_get_name,1,1,5,False,0,0,,,
main,fcall,name_to_fatname,10067,True,-1,2,0,name_to_fatname,21,3,89,False,0,0,,,
main,fcall,add_time2timer,10090,True,-1,0,0,add_time2timer,1,0,5,False,0,0,,,
main,fcall,_current_time_us,10109,True,-1,0,0,_current_time_us,1,1,8,False,0,0,,,
main,fcall,NIFAT32_open_content,10137,True,-1,0,0,NIFAT32_open_content,8,7,43,False,0,0,,,
main,fcall,_current_time_us,10160,True,-1,0,0,_current_time_us,1,1,8,False,0,0,,,
main,fcall,add_time2timer,10183,True,-1,0,0,add_time2timer,1,0,5,False,0,0,,,
main,fcall,_current_time_us,10202,True,-1,0,0,_current_time_us,1,1,8,False,0,0,,,
main,fcall,_current_time_us,10261,True,-1,0,0,_current_time_us,1,1,8,False,0,0,,,
main,fcall,add_time2timer,10284,True,-1,0,2,add_time2timer,1,0,5,False,0,0,,,
main,fcall,_current_time_us,10303,True,-1,0,0,_current_time_us,1,1,8,False,0,0,,,
main,fcall,_current_time_us,10355,True,-1,0,0,_current_time_us,1,1,8,False,0,0,,,
main,fcall,NIFAT32_close_content,10376,True,-1,1,1,NIFAT32_close_content,1,1,4,False,0,0,,,
main,fcall,NIFAT32_close_content,10397,True,-1,2,0,NIFAT32_close_content,1,1,4,False,0,0,,,
main,fcall,NIFAT32_unload,10419,False,-1,0,0,NIFAT32_unload,1,1,4,False,0,0,,,
main,fcall,get_avg_timer,10442,False,-1,0,1,get_avg_timer,3,0,10,False,0,0,,,
main,fcall,get_avg_timer,10465,False,-1,0,1,get_avg_timer,3,0,10,False,0,0,,,
main,fcall,get_avg_timer,10488,False,-1,0,1,get_avg_timer,3,0,10,False,0,0,,,
main,fcall,get_avg_timer,10511,False,-1,0,1,get_avg_timer,3,0,10,False,0,0,,,
main,fcall,get_avg_timer,10534,False,-1,0,1,get_avg_timer,3,0,10,False,0,0,,,
main,fcall,get_avg_timer,10557,False,-1,0,1,get_avg_timer,3,0,10,False,0,0,,,
main,fcall,get_avg_timer,10580,False,-1,0,2,get_avg_timer,3,0,10,False,0,0,,,
main,fcall,nifat32_open_test,10609,False,-1,1,0,nifat32_open_test,3,2,14,False,0,0,,,
main,fcall,nifat32_open_test,10704,False,-1,1,0,nifat32_open_test,3,2,14,False,0,0,,,
main,fcall,nifat32_open_test,10750,True,-1,1,4,nifat32_open_test,3,2,14,False,0,0,,,
main,fcall,NIFAT32_repair_content,10768,True,-1,2,3,NIFAT32_repair_content,3,4,16,False,0,0,,,
main,fcall,NIFAT32_repair_bootsectors,10789,True,-1,3,2,NIFAT32_repair_bootsectors,6,7,46,False,0,0,,,
main,fcall,NIFAT32_get_fs_data,10916,True,-1,0,0,NIFAT32_get_fs_data,1,1,6,False,0,0,,,
main,fcall,read_fat,10958,False,-1,0,0,read_fat,18,4,67,False,0,0,,,
main,fcall,nifat32_open_test,11063,True,-1,0,0,nifat32_open_test,3,2,14,False,0,0,,,
main,fcall,nifat32_open_test,11155,True,-1,0,0,nifat32_open_test,3,2,14,False,0,0,,,
main,fcall,nifat32_open_test,11175,True,-1,0,0,nifat32_open_test,3,2,14,False,0,0,,,
main,fcall,destroy_nifat32,11521,False,-1,1,0,destroy_nifat32,1,1,7,False,0,0,,,
main,fcall,reset_timer,11533,False,-1,3,0,reset_timer,1,0,5,False,0,0,,,
main,fcall,destroy_nifat32,11592,True,-1,4,0,destroy_nifat32,1,1,7,False,0,0,,,
main,fcall,DSK_get_sector_size,11603,False,-1,3,0,DSK_get_sector_size,1,0,3,False,0,0,,,
main,fcall,DSK_get_sector_size,11613,False,-1,3,0,DSK_get_sector_size,1,0,3,False,0,0,,,
main,fcall,_get_cmd,11977,False,9,16,0,_get_cmd,42,0,113,False,0,0,,,
main,fcall,str_uppercase,12109,True,8,2,1,str_uppercase,6,1,21,False,0,0,,,
main,fcall,path_to_fatnames,12348,True,27,17,0,path_to_fatnames,4,4,21,False,0,0,,,
main,fcall,path_to_fatnames,12472,True,27,16,1,path_to_fatnames,4,4,21,False,0,0,,,
main,fcall,NIFAT32_open_content,12594,True,27,16,0,NIFAT32_open_content,8,7,43,False,0,0,,,
main,fcall,NIFAT32_open_content,12723,True,21,16,0,NIFAT32_open_content,8,7,43,False,0,0,,,
main,fcall,path_to_fatnames,13194,True,27,17,0,path_to_fatnames,4,4,21,False,0,0,,,
main,fcall,NIFAT32_open_content,13442,True,11,16,0,NIFAT32_open_content,8,7,43,False,0,0,,,
main,fcall,NIFAT32_open_content,13571,True,21,16,0,NIFAT32_open_content,8,7,43,False,0,0,,,
main,fcall,NIFAT32_delete_content,13805,True,2,17,1,NIFAT32_delete_content,3,2,12,False,0,0,,,
main,fcall,str_memcpy,14044,False,27,16,1,str_memcpy,7,0,37,False,0,0,,,
main,fcall,str_memcpy,14165,False,27,16,0,str_memcpy,7,0,37,False,0,0,,,
main,fcall,name_to_fatname,14316,False,14,16,0,name_to_fatname,21,3,89,False,0,0,,,
main,fcall,NIFAT32_open_content,14433,True,11,16,0,NIFAT32_open_content,8,7,43,False,0,0,,,
main,fcall,NIFAT32_open_content,14560,False,14,16,0,NIFAT32_open_content,8,7,43,False,0,0,,,
main,fcall,NIFAT32_put_content,14676,True,2,16,1,NIFAT32_put_content,12,11,65,False,0,0,,,
main,fcall,str_memcpy,14914,False,21,16,1,str_memcpy,7,0,37,False,0,0,,,
main,fcall,name_to_fatname,15059,True,4,17,0,name_to_fatname,21,3,89,False,0,0,,,
main,fcall,NIFAT32_open_content,15185,True,13,16,0,NIFAT32_open_content,8,7,43,False,0,0,,,
main,fcall,NIFAT32_open_content,15314,True,13,16,0,NIFAT32_open_content,8,7,43,False,0,0,,,
main,fcall,NIFAT32_put_content,15425,True,2,16,1,NIFAT32_put_content,12,11,65,False,0,0,,,
main,fcall,name_to_fatname,15681,False,21,16,0,name_to_fatname,21,3,89,False,0,0,,,
main,fcall,NIFAT32_open_content,15819,True,13,16,0,NIFAT32_open_content,8,7,43,False,0,0,,,
main,fcall,str_memcpy,15922,True,10,16,1,str_memcpy,7,0,37,False,0,0,,,
main,fcall,str_memcpy,16043,True,7,16,0,str_memcpy,7,0,37,False,0,0,,,
main,fcall,name_to_fatname,16187,False,21,16,0,name_to_fatname,21,3,89,False,0,0,,,
main,fcall,name_to_fatname,16561,False,20,16,0,name_to_fatname,21,3,89,False,0,0,,,
main,fcall,NIFAT32_open_content,16692,True,17,16,0,NIFAT32_open_content,8,7,43,False,0,0,,,
main,fcall,NIFAT32_delete_content,16790,True,3,16,0,NIFAT32_delete_content,3,2,12,False,0,0,,,
main,fcall,name_to_fatname,16942,False,24,16,0,name_to_fatname,21,3,89,False,0,0,,,
main,fcall,NIFAT32_open_content,17073,True,21,16,0,NIFAT32_open_content,8,7,43,False,0,0,,,
main,fcall,NIFAT32_read_content2buffer,17179,True,7,16,2,NIFAT32_read_content2buffer,11,4,54,False,0,0,,,
main,fcall,NIFAT32_open_content,17571,True,11,16,0,NIFAT32_open_content,8,7,43,False,0,0,,,
main,fcall,NIFAT32_truncate_content,18198,True,4,16,1,NIFAT32_truncate_content,16,11,76,False,0,0,,,
main,fcall,NIFAT32_read_content2buffer,18690,True,22,16,0,NIFAT32_read_content2buffer,11,4,54,False,0,0,,,
main,fcall,unpack_memory,18807,True,22,16,0,unpack_memory,3,1,14,False,0,0,,,
main,fcall,fatname_to_name,18946,True,14,0,1,fatname_to_name,18,2,69,False,0,0,,,
main,fcall,DSK_readoff_sectors,19191,False,13,16,2,DSK_readoff_sectors,12,3,45,False,0,0,,,
main,fcall,NIFAT32_get_last_error,19313,False,2,16,1,NIFAT32_get_last_error,1,1,5,False,0,0,,,
